update,pg_mix_loss,pg_ex_loss
5,69.065926,-0.63203126
6,-3.3305614,1.1236626
7,41.4495,0.13199951
8,-25.853321,1.62941
9,90.601456,-1.1740613
10,91.95588,-1.3062973
11,76.92606,-0.9556449
12,14.68512,0.45730907
13,14.446463,0.35750765
14,54.862103,-0.63600165
15,10.796613,0.49677658
16,84.11769,-1.2780529
17,91.27788,-1.5038272
18,-24.257206,1.238483
19,46.350594,-0.23177795
20,54.28523,-0.35184392
21,56.792023,-0.55746156
22,31.99722,-0.031402968
23,17.92185,0.45762357
24,58.31527,-0.51194793
25,-19.760487,1.341623
26,14.61949,0.43153095
27,132.16388,-2.5860596
28,95.694534,-1.7544321
29,34.2502,-0.2845439
30,47.197624,-0.6134393
31,24.12532,0.060836397
32,88.20465,-1.6452051
33,28.029846,-0.084657356
34,31.674719,-0.19672957
35,68.68525,-0.97572136
36,28.262833,-0.23505083
37,34.012867,-0.19123474
38,14.930811,0.26580277
39,70.944046,-1.1485537
40,72.59123,-1.028023
41,-26.659033,1.1664381
42,-6.0968027,0.7605711
43,143.19275,-2.912587
44,91.421974,-1.5841933
45,39.66638,-0.390796
46,40.15501,-0.47893795
47,-19.681198,1.0529127
48,56.092216,-0.90884256
49,52.44403,-0.4492454
50,48.21166,-0.86856145
51,34.62223,-0.4948601
52,52.47401,-0.9213201
53,-164.37668,4.315213
54,-31.652832,1.2253779
55,-44.37056,1.502044
56,55.28527,-0.6391356
57,58.116528,-0.6912602
58,63.401062,-1.0538006
59,80.20615,-1.4165474
60,38.035248,-0.77312243
61,43.172615,-0.24410725
62,-0.11445026,-1.4471807
63,36.810944,0.233025
64,2.874216,-1.1543499
65,-86.66461,0.44420776
66,-88.55477,2.5693061
67,-43.648006,1.3743318
68,35.27297,-0.2998274
69,-89.482605,2.5716476
70,-20.323517,0.9953809
71,50.64651,-3.6657805
72,-83.895935,3.4053307
73,81.81413,-2.8898497
74,-95.09384,1.2693092
75,-173.16747,2.5681098
76,172.55882,-2.6637037
77,109.41477,-1.7465632
78,53.77489,-0.67741
79,44.404278,-0.56020224
80,78.54924,-1.4367683
81,-124.34923,3.2625146
82,-8.65885,0.6672734
83,-83.518456,2.717968
84,112.05906,-2.149967
85,73.341354,-1.314744
86,28.116425,-1.4344604
87,85.13516,-1.3626719
88,-29.02598,-0.33210063
89,126.72911,-1.4636123
90,12.818571,0.09515102
91,57.512024,-0.4847845
92,-30.175488,-0.39925152
93,153.18942,-4.0322437
94,-29.262302,2.872374
95,45.371826,-0.99454945
96,-51.333687,0.46586117
97,87.2762,-1.9073864
98,68.9682,-0.9884785
99,40.009968,0.69644874
100,-3.533889,-0.92724
101,49.52012,-1.9353561
102,58.252277,1.1086377
103,28.650372,-0.30367064
104,53.732666,-0.009979141
105,92.03873,-1.5315709
106,17.207157,-2.361051
107,13.150656,-0.42959937
108,-122.755325,1.3396385
109,98.661156,-1.7704159
110,-75.31501,3.021115
111,-29.66601,1.1093903
112,108.62921,-1.9321473
113,66.99373,-0.70715916
114,-1.6062472,-0.091628715
115,-16.558512,0.5615204
116,143.83371,-2.7342458
117,126.968994,-2.4186814
118,-22.314346,1.1043103
119,-107.77446,1.4953276
120,-40.41861,0.89607584
121,93.658325,-0.082291625
122,-80.86594,2.62261
123,-15.460378,0.98639125
124,36.273724,-1.8214114
125,19.68109,0.91146946
126,150.4264,-3.4532127
127,-50.708473,2.1551383
128,124.17706,-1.9212027
129,-21.24387,1.0773859
130,-178.55972,4.3220496
131,-90.02992,2.5910666
132,118.99727,-2.6141925
133,29.195156,-1.3471057
134,182.38612,-3.8292038
135,70.41835,0.8155872
136,-1.3824447,-1.7730076
137,-111.229576,4.6127787
138,-28.885315,-0.83834094
139,74.05906,0.19990222
140,137.00111,-4.1868052
141,23.516537,1.5662181
142,125.9655,-2.5227056
143,-48.880306,1.6575657
144,-151.48845,1.6853287
145,-1.973616,1.457832
146,-157.19263,4.3582253
147,249.56055,-5.504794
148,-32.8872,1.1947868
149,-33.606304,0.63547885
150,190.77249,-2.108388
151,5.370465,0.40150994
152,55.454735,-0.63755196
153,56.22046,-0.6779469
154,34.440987,-0.23448987
155,25.002583,0.17660233
156,78.440125,-1.3205807
157,47.856102,-1.6705204
158,16.051311,-0.5004641
159,67.874374,0.953304
160,-59.705437,1.0697424
161,140.29054,-2.2498145
162,-78.46008,0.7220564
163,6.777907,0.052782584
164,-59.363472,0.20150685
165,23.640524,-1.4852833
166,42.91809,1.3344479
167,93.97115,-2.105465
168,3.5449471,0.9178839
169,-23.465603,2.2714934
170,-106.76443,2.8487506
171,52.30194,-0.20141008
172,-135.31439,3.7427535
173,85.84721,-3.5046706
174,131.56955,-1.9840119
175,-78.49088,1.4745686
176,103.05463,-2.4459515
177,-65.809364,1.4792893
178,42.711582,-1.0053211
179,-11.030293,1.252146
180,112.40708,-3.0219975
181,41.58927,-1.3864033
182,-19.015354,-0.48088366
183,43.59679,-0.09445493
184,-2.6293838,1.1756933
185,-11.649015,0.45035118
186,108.630394,-1.4478261
187,-24.48434,-0.9760024
188,25.166977,0.8087082
189,-15.679382,-1.0730749
190,-100.92784,1.2151343
191,160.05035,-2.3404634
192,-182.85623,3.5655143
193,108.00952,-1.9675438
194,-118.026146,4.292859
195,-46.538116,1.4822485
196,175.48306,-3.2373576
197,39.390667,0.49435887
198,42.208122,-2.605724
199,-66.29146,1.0338494
200,-34.03175,0.25460467
201,-5.0220733,-0.6954476
202,74.71108,0.84823453
203,44.146828,-1.1021698
204,83.09009,-3.2289379
205,39.119747,0.6077229
206,-7.7931643,-0.79360974
207,5.5073314,0.43180856
208,9.816854,1.9579525
209,32.433125,-1.8890804
210,128.90718,-1.63939
211,98.95285,-0.4213276
212,-44.720345,1.3553269
213,62.37801,-1.0060079
214,-14.512825,0.8571857
215,91.69415,-1.6528066
216,-101.934586,3.0855353
217,56.750744,-0.7183186
218,84.86703,-1.7664459
219,65.84889,-0.69974023
220,114.86702,-2.5973573
221,-38.30842,1.4560547
222,-27.453781,-0.5370186
223,70.848564,-0.28409848
224,49.275055,-0.656528
225,-152.19006,4.2572837
226,58.5501,-0.6969964
227,127.058716,-2.627153
228,45.15413,-0.49482638
229,53.118267,-0.6060773
230,27.430521,-0.2635073
231,6.1170015,0.5169202
232,47.391758,-0.4823497
233,-56.81723,1.8385051
234,-72.62698,2.2689204
235,100.64343,-1.8472039
236,151.54216,-3.3384705
237,134.73825,-1.3478773
238,-94.38511,1.3792446
239,-18.17499,1.137679
240,-53.226875,1.5148699
241,126.39311,-3.1717842
242,-0.1390686,0.014719153
243,23.293722,-0.24169044
244,31.408329,-1.0710956
245,93.7063,-1.8879163
246,28.804806,1.2727026
247,-11.371645,-2.4139469
248,-59.355633,1.345437
249,-113.09811,2.131629
250,116.20974,-3.271262
251,114.53621,-0.77503437
252,-28.747288,0.9857566
253,-92.050125,1.8419573
254,74.20192,-0.6575882
255,-94.079994,2.5771148
256,-35.641136,1.3064497
257,201.26482,-3.9884286
258,17.155401,0.18052217
259,3.7347589,-1.5561476
260,113.36363,-0.7764354
261,-89.82483,0.30726415
262,-2.0966096,-0.3459915
263,0.5850884,0.93397874
264,113.74905,-1.8670208
265,-35.696133,-0.508498
266,47.941284,-1.5351968
267,124.93909,-0.2514153
268,54.203724,0.8691683
269,44.092415,0.9126382
270,-27.133251,1.5935259
271,62.919487,-1.5037981
272,104.78096,-1.4196546
273,96.4801,-1.583996
274,-51.48594,1.8831196
275,81.5042,-0.66407335
276,50.137955,-0.6311682
277,75.10173,-0.78982365
278,4.4353867,-1.4974817
279,-13.732643,0.9699644
280,-45.33291,-0.3494909
281,-149.15958,2.9405947
282,-7.407201,-1.2338191
283,108.62785,-1.3416998
284,88.45807,-2.0901198
285,-22.420588,-0.2904212
286,-12.718475,1.6407579
287,34.105377,-0.7617445
288,-44.451134,1.3179967
289,46.452614,-0.47060242
290,-64.20409,1.9565815
291,-172.12236,4.0352087
292,239.79729,-4.896447
293,159.01045,-3.2309952
294,145.15479,-2.797866
295,67.477325,-0.9351503
296,9.839553,-1.5199345
297,-3.4307027,0.0712113
298,7.1571846,-0.9983522
299,-104.43904,4.0471764
300,10.157763,-0.39722928
301,71.788635,-2.5816085
302,-132.87376,1.7672551
303,67.997925,-2.0999215
304,-77.0953,1.0533096
305,12.741835,0.028625378
306,41.146523,0.5538777
307,39.88108,-0.8225805
308,-8.711515,-1.2868879
309,156.61581,-3.191182
310,-49.40605,0.06764673
311,-211.33601,4.5948777
312,102.65105,-1.17878
313,-41.5288,-0.5074949
314,-33.47915,0.25264958
315,63.74253,-1.1242218
316,0.053689193,-0.2853245
317,66.17944,-0.43363485
318,-48.373512,1.4818928
319,-85.2751,1.7161115
320,48.449455,-1.0329663
321,71.00545,-0.43674317
322,-43.490765,0.86257094
323,-48.150265,1.721421
324,82.75951,-1.8890107
325,138.65718,-1.637682
326,-54.720634,1.6161352
327,21.061132,0.108900145
328,92.9362,-1.6299384
329,71.88313,-1.181946
330,-156.37315,3.7387645
331,114.504944,-2.7090163
332,-16.14562,1.0031937
333,12.175669,-0.68328565
334,-332.9439,9.0924635
335,259.52347,-4.925993
336,-145.36401,3.1721244
337,56.491425,-0.6421299
338,-13.31518,0.5001348
339,-168.47903,3.6579177
340,269.54218,-5.989371
341,106.93239,-1.9977936
342,70.55213,-2.6510413
343,70.33002,-3.129439
344,36.32594,-0.38593277
345,-59.806458,1.6230342
346,-81.12979,0.74029624
347,121.180984,-0.9631745
348,79.451706,-0.7759409
349,-52.84738,1.527919
350,43.31602,-0.47778758
351,-42.428436,0.4004692
352,31.671787,0.07428193
353,-304.7556,7.5229464
354,4.3870316,0.55873287
355,36.70346,-2.040069
356,154.46492,-4.744725
357,-148.09123,2.57742
358,22.892162,-0.83307123
359,149.39038,-3.312374
360,23.279234,0.9662655
361,21.913364,-2.2008576
362,65.88389,-2.5107257
363,139.48361,-1.1815397
364,47.641174,-0.48979345
365,5.570203,0.5211233
366,59.64576,-0.8724718
367,127.590866,-2.2799559
368,16.946041,0.08342932
369,-26.00408,1.4963319
370,60.436634,-2.5126734
371,-42.526474,2.4866672
372,131.90099,-2.4156928
373,-2.9661527,0.59486425
374,68.98257,-1.2637392
375,-61.115417,2.0867276
376,29.574316,-0.21086915
377,93.343704,-1.2260658
378,51.7489,-0.2706104
379,159.92398,-3.3582702
380,17.324118,0.3681283
381,21.118914,0.16409002
382,-14.217525,0.77709615
383,68.40144,-1.1357235
384,-38.428307,0.16386853
385,-20.16959,0.29546767
386,8.563686,-0.21819377
387,-217.42102,4.833621
388,-32.10183,-0.35545653
389,46.9339,0.51839185
390,74.50435,-1.0468313
391,10.939218,0.14006369
392,-67.03396,0.77080697
393,59.934124,-1.4779537
394,-61.190754,0.6703547
395,-51.47575,1.2258896
396,206.33687,-4.2902536
397,67.8681,-1.297345
398,11.266192,-1.0692308
399,77.468124,-0.7726911
400,123.49989,-3.7783234
401,25.642136,-0.21932308
402,-2.1326585,-0.13054192
403,61.57605,-0.71517885
404,16.943083,-1.6029203
405,-82.56653,2.2853122
406,144.62796,-2.7813485
407,-51.042854,1.6842883
408,104.510254,-1.8655558
409,134.84306,-2.4991126
410,22.613894,-1.4293451
411,26.649252,-1.4952598
412,35.940666,0.5918872
413,-40.139557,-0.16820753
414,-113.33014,1.6666594
415,41.629158,0.16854447
416,7.850793,0.83805925
417,-23.435095,-0.48111382
418,90.78563,-4.07305
419,38.31461,0.4571125
420,58.83382,-0.8996202
421,60.843212,-0.11193359
422,-27.955877,-0.744881
423,17.666246,1.457812
424,10.384413,0.12486726
425,19.186848,-1.7761825
426,67.46126,-0.012412059
427,-44.70553,1.0816791
428,82.00281,-0.4973902
429,34.37484,-2.198962
430,66.705414,-0.657911
431,56.289734,-1.786026
432,75.64238,0.26626953
433,-19.078714,-0.8047311
434,89.13204,-0.18783677
435,-58.873985,-0.93233526
436,77.75719,-0.44463557
437,35.505764,-0.9214541
438,63.358875,-1.129778
439,36.56438,-0.91599977
440,13.69532,-1.1136824
441,61.202965,-1.2084858
442,25.793743,0.38587457
443,44.943256,-0.12854649
444,68.63982,-0.66302687
445,30.560038,0.1268553
446,20.605453,0.3824996
447,2.170628,0.879196
448,12.10005,0.6015285
449,-34.97306,1.6036785
450,161.27065,-3.0672169
451,41.170624,-0.45013684
452,116.44202,-2.4197981
453,88.42441,-1.7371277
454,83.19219,-1.5310686
455,48.747124,-0.60886043
456,62.646862,-1.1575439
457,43.61463,-0.5390913
458,74.85156,-1.4674101
459,-16.123013,0.81192505
460,-20.857937,0.966973
461,115.809975,-2.3750908
462,44.543713,-0.45464367
463,-43.902138,1.3697629
464,-41.275658,1.3703635
465,72.10838,-1.2226487
466,-55.26541,1.7255987
467,82.87906,-1.6801455
468,128.51848,-2.6574376
469,58.07019,-0.9024359
470,98.89927,-2.0847213
471,-12.854691,0.7483963
472,-2.5133934,0.4277729
473,106.19287,-1.9056288
474,-73.670555,2.3338156
475,131.19257,-2.6013637
476,117.98911,-2.3815658
477,-0.72931975,0.6644422
478,32.822678,-0.1542308
479,114.04136,-2.359169
480,111.09906,-2.3019166
481,-24.315346,1.2077649
482,-119.37964,3.0676453
483,32.56068,-0.2031637
484,140.78793,-3.8431098
485,-5.126716,-0.819013
486,95.46744,0.53970575
487,-84.395676,1.8498211
488,119.31767,-0.8070547
489,-9.228228,1.3283625
490,-5.9025874,-2.1871982
491,196.18198,-1.8041885
492,104.3729,-0.48290524
493,48.535122,-0.014111948
494,-100.16098,5.449909
495,110.326096,-2.1803916
496,16.58996,0.22003536
497,118.88473,-1.8813992
498,36.973633,-1.5185369
499,14.834964,-1.1608607
500,55.30017,-1.8030981
501,33.95883,-1.8625767
502,-30.812809,-0.08569535
503,8.235966,0.78470176
504,97.982315,-0.47196832
505,43.163902,-2.5033748
506,57.177925,0.73049134
507,77.68596,-1.6903957
508,-208.8769,5.226003
509,60.43982,-0.8660401
510,-247.04114,5.9293475
511,99.77849,-4.0956078
512,-76.55605,2.7697384
513,138.81674,-2.2032187
514,99.56538,-1.9398372
515,-40.91977,1.6754965
516,-80.44331,2.1438842
517,102.509995,-3.850552
518,-73.380486,1.0708892
519,223.46858,-3.0716915
520,28.409678,-2.9318264
521,83.819855,0.07008698
522,-71.24909,1.8559917
523,-26.420618,2.8366582
524,-22.080729,0.9540268
525,104.92495,-2.2544744
526,28.593353,-2.6499288
527,138.11816,-1.3236845
528,40.126442,-1.4772214
529,102.05928,-1.3708456
530,54.1055,-0.57360786
531,-13.145917,0.8762366
532,-19.701424,-1.7806561
533,92.69282,0.3326854
534,-12.2683735,-1.7158123
535,-90.04034,3.732474
536,-50.787273,0.20787339
537,128.95004,-3.5744472
538,32.873905,0.6374068
539,-29.047785,-1.6072195
540,10.535814,-2.0621438
541,26.512913,0.788985
542,67.685524,-1.0808845
543,47.407143,-0.6126719
544,14.236011,0.4182694
545,-6.4470243,0.78345054
546,69.699066,-3.3624535
547,11.769312,-1.6233829
548,136.51094,-0.46940494
549,-25.46578,-1.5107706
550,19.540274,0.7203345
551,-34.564213,1.3542727
552,98.98051,-4.063198
553,70.27469,-2.324567
554,138.16634,-0.40677857
555,-55.908356,-0.45597205
556,-111.02488,3.3003528
557,247.44421,-3.0190094
558,87.204834,-0.42316
559,91.95789,-1.0667559
560,-137.38472,2.99752
561,-128.75368,2.143125
562,-27.418858,2.7178047
563,-94.97706,1.473531
564,-50.166595,0.6813417
565,49.222244,-1.6156336
566,169.27287,-2.9300103
567,99.482254,-4.011047
568,-12.218603,1.4096304
569,63.18017,-3.4167335
570,-82.66111,5.3699365
571,-315.27252,10.255706
572,38.63476,-0.721632
573,-131.39511,5.444838
574,106.77157,-1.6003917
575,-39.78843,-1.5514771
576,-146.48141,3.432368
577,206.21931,-4.2082324
578,-302.03693,5.5168405
579,-108.92943,2.1082234
580,109.51133,-2.3743205
581,74.28291,-5.91929
582,168.08192,-3.7344756
583,197.66241,-5.3357306
584,19.682186,0.026409889
585,138.2061,-2.1470788
586,-118.49721,3.2079473
587,131.29561,-1.9030612
588,146.34769,-2.985266
589,-26.769985,1.7045052
590,-51.510426,1.5331542
591,55.66974,-2.5501747
592,163.62784,-2.4171653
593,119.007645,-2.7224536
594,163.50357,-2.1601024
595,-15.173932,-2.072081
596,70.9164,0.5921143
597,91.06137,-0.9379441
598,41.03782,-0.8635337
599,58.235207,-0.834206
600,3.08945,0.3746956
601,70.12431,-1.0144372
602,89.139854,-1.8771477
603,-56.360435,1.9649779
604,-42.67268,-1.8601717
605,-177.75677,2.4580815
606,34.715443,-1.3440964
607,8.594737,2.1045341
608,-48.191597,0.14620407
609,-171.73953,2.3966446
610,-133.70108,4.509273
611,-60.237316,-0.98104876
612,91.58767,-1.4289303
613,-158.207,2.2154355
614,120.20857,-0.65101576
615,123.826256,-2.659182
616,-99.82089,2.4714646
617,46.12735,-3.6659112
618,-89.224014,2.775886
619,85.843796,-2.6334515
620,-23.753153,0.9974793
621,0.081246756,0.18659282
622,97.16377,-1.8529522
623,1.6713604,0.3746129
624,3.0732002,0.49053612
625,-58.882027,-0.56392205
626,157.39288,-1.2005545
627,97.39252,-3.8169174
628,17.456774,1.0026062
629,-22.099813,1.5061346
630,2.8261724,-1.9712398
631,-111.79256,1.604336
632,137.57094,-2.1583693
633,-48.301105,1.4801248
634,60.403687,-0.8952673
635,-79.90997,1.1233213
636,138.20862,-0.8570967
637,65.20842,0.060242105
638,14.86235,0.40768996
639,55.2667,-2.431692
640,142.8509,-2.77691
641,-4.4056654,2.0044138
642,201.90524,-5.063885
643,72.476074,-1.2948182
644,-5.4222746,-1.9531647
645,80.63986,-1.0115564
646,56.50464,-0.6163167
647,37.790253,0.5780145
648,-56.69804,0.3919638
649,-142.21085,2.9925828
650,1.2349961,-0.20541053
651,171.98126,-0.76826704
652,-29.03188,-0.25289786
653,-6.0821786,-0.32961625
654,44.06904,1.4023266
655,17.441946,-1.620884
656,-77.9636,0.46953496
657,173.53246,-2.2616568
658,42.011124,-1.3127944
659,104.30737,-4.353067
660,71.22694,-0.9061087
661,-11.973602,-2.0623703
662,-26.350231,1.8393421
663,-82.94719,2.4172544
664,-32.9673,1.5167865
665,12.9073515,-0.029678667
666,23.7543,-1.2779863
667,5.010751,-0.44444746
668,166.32407,-5.3721666
669,26.251028,0.7579738
670,-23.339752,1.1564777
671,62.116447,-3.1144273
672,-8.423445,-0.11078417
673,-58.954277,3.7017555
674,24.371363,1.2391926
675,-25.115337,0.19881186
676,66.22391,-1.6429806
677,104.19338,-0.72094965
678,-56.76423,1.913958
679,-93.755745,-0.8834318
680,21.060583,1.5999584
681,176.79471,-3.1984482
682,72.47308,-2.7609162
683,-8.671257,0.5789083
684,24.82767,0.43986574
685,77.75609,-1.4952337
686,44.556732,-0.6057704
687,28.571606,-0.30654675
688,-46.206745,-0.022022653
689,118.966675,-0.09957459
690,42.605568,0.13116398
691,116.30796,-2.6969233
692,80.9012,0.042582847
693,18.046827,0.29890937
694,62.931263,-3.8726082
695,-115.67906,2.8126185
696,34.153847,-1.2731701
697,63.121613,0.15138742
698,109.13121,-2.7686603
699,34.796436,-0.6744331
700,68.21454,-1.3371179
701,68.16962,-0.0013586521
702,-88.57062,1.898543
703,91.35774,0.4405929
704,25.258945,-2.656718
705,13.206228,-0.43661934
706,-108.11421,1.7422647
707,128.89066,-1.4134445
708,7.621709,0.21638422
709,29.796835,-0.2296077
710,109.42617,-1.9157156
711,31.406183,-0.41819343
712,26.58707,-3.305011
713,87.200966,-0.34210545
714,76.81923,-3.273869
715,-35.396725,0.838874
716,52.309216,2.8367515
717,-2.4831083,-2.9414945
718,42.552254,0.70589525
719,70.9683,-0.76104504
720,15.191879,0.63690585
721,-112.2039,-0.2519427
722,-38.068962,2.9460597
723,81.87626,-4.4582243
724,121.29012,-3.0818472
725,34.38091,-1.0466627
726,49.353542,0.346159
727,2.1923866,3.0871727
728,9.504069,-2.8311498
729,-99.124855,2.5283937
730,-99.55427,2.5063558
731,-145.0087,4.3408723
732,-140.826,0.857673
733,243.95743,-3.876814
734,127.27248,-3.9355297
735,66.7776,-2.4874103
736,67.35629,0.08312485
737,62.048573,-0.14561383
738,-76.35935,1.2571031
739,-29.682415,-0.24273035
740,-262.02814,4.7051935
741,242.3282,-3.565585
742,6.9018745,-2.3776827
743,-226.86197,3.6900342
744,39.50104,0.689188
745,2.2935162,-1.708678
746,-203.3564,2.9912694
747,135.5099,-1.0643804
748,19.978155,0.15177102
749,47.25424,0.23352079
750,82.07042,-1.0174443
751,-70.33161,-0.2657333
752,-28.080236,-0.27236134
753,80.60543,-0.33718994
754,-111.57709,2.09623
755,25.160532,0.3086663
756,121.706436,-3.3968148
757,-131.22214,0.67618376
758,21.895935,-2.630485
759,35.448887,-2.0271735
760,80.81942,-2.4924114
761,120.859276,-0.38964543
762,-52.21579,0.22399597
763,-26.6487,2.4647057
764,-57.716286,1.687896
765,-18.381313,0.73623353
766,97.825195,-2.1482987
767,-136.44022,3.8667343
768,77.79779,-0.5489868
769,138.43806,-4.2511477
770,-64.20439,1.858681
771,-1.7917969,0.46961498
772,-16.09756,1.9362776
773,2.387236,-0.015663862
774,36.901947,-0.26005456
775,-515.125,10.563727
776,-69.319084,1.2520278
777,-12.738609,1.6721846
778,151.36505,-5.969023
779,-107.82257,2.4494665
780,45.56057,-1.1215384
781,171.70747,-5.6343904
782,-57.713306,0.30899516
783,-17.086025,-0.5265746
784,78.796875,-2.431128
785,36.683487,-1.3800217
786,-138.97566,2.1346297
787,85.15329,-1.6657673
788,52.700634,-1.7550344
789,-169.27293,2.0300183
790,-2.6182861,2.796053
791,-17.486506,-1.0220377
792,156.73862,-2.6094098
793,-97.25017,4.4833503
794,-192.25851,4.3150716
795,-105.94539,1.4268322
796,131.90535,-3.1091816
797,59.370556,0.9045696
798,-69.0202,1.8468549
799,229.66426,-10.117754
800,-14.400395,0.26605836
801,134.41466,-5.7123933
802,50.772694,-0.6035092
803,123.816895,-0.6365081
804,-17.11906,1.07913
805,62.258656,-2.1509166
806,-48.250008,1.4546448
807,164.23174,-1.9184978
808,28.913391,0.34452003
809,-45.25102,1.0276098
810,-133.15852,2.2498598
811,23.284254,1.4928316
812,-53.41918,0.26189578
813,98.85948,-2.631543
814,42.13198,-1.4065536
815,-7.129814,-0.54276353
816,25.528036,1.1782888
817,-198.5424,3.5313537
818,224.00815,-5.35914
819,149.34666,-4.004172
820,34.698997,0.67158705
821,-28.020233,0.49298134
822,8.744948,0.10692437
823,84.797195,-2.0650942
824,56.97698,-2.8711214
825,-31.489391,0.34494233
826,66.81075,0.42628583
827,66.61107,-0.9665583
828,-105.39468,2.3986554
829,20.162754,-1.6323506
830,39.261303,-0.20664081
831,-2.0176291,0.07199029
832,-74.58986,0.89038646
833,-24.114534,0.10279672
834,-15.41815,0.4187232
835,-73.03414,2.31243
836,127.79976,-2.9663103
837,109.569336,-3.238009
838,13.978511,-0.25141826
839,28.70487,0.6329504
840,186.5701,-5.1616454
841,-29.536047,0.05604396
842,54.221527,-0.34860104
843,-29.736446,0.117159285
844,75.98896,-1.5283444
845,-9.033255,-0.24293678
846,48.708794,-1.151833
847,8.732342,1.2469273
848,7.3416657,1.9570606
849,169.24936,-4.7235017
850,93.14584,-2.409334
851,-24.173704,0.09069614
852,-75.74869,0.15297373
853,-28.95258,-0.35764065
854,-22.175549,1.1210173
855,50.36255,-1.5643085
856,6.6343384,0.018217634
857,41.450306,-1.3704641
858,-33.03617,0.26210633
859,212.3261,-4.2368426
860,-16.655416,0.43188056
861,-28.465551,0.24750051
862,-65.99544,2.874107
863,37.906567,-4.3771143
864,43.455437,-2.2005491
865,-41.85952,0.09567628
866,62.645935,-2.0000584
867,-81.81169,1.6858594
868,-25.467377,1.769366
869,34.110664,-0.51580656
870,44.84738,-1.1368378
871,31.96102,-1.317232
872,105.88535,-2.6764503
873,72.18974,0.20163056
874,-59.511208,1.31439
875,-61.27605,2.0419374
876,29.257122,0.073765025
877,80.208176,-3.1396863
878,64.65082,-2.8901162
879,96.65575,-2.73092
880,-13.545614,-0.06361229
881,62.243755,-2.0144417
882,42.491005,0.21491554
883,22.292006,0.6059156
884,47.735176,-0.22732453
885,25.159695,0.43198928
886,71.76674,-0.9621054
887,18.501938,0.6712765
888,-41.011223,1.2709683
889,-52.53016,1.175373
890,-19.910727,0.64896184
891,75.25295,-2.0486844
892,105.36501,-2.6332495
893,-35.025806,0.98654205
894,81.53908,-2.15143
895,-10.564253,0.5757369
896,11.82091,0.0020069717
897,30.067682,-0.4621581
898,69.747116,-1.1656231
899,29.37144,-0.30419162
900,54.92919,-1.2301824
901,-0.34295273,0.26268834
902,55.605396,-1.4282002
903,1.7450756,0.4307166
904,-30.602016,0.77137893
905,-7.605217,0.4649187
906,45.530834,-0.85284233
907,-6.863762,0.4437438
908,154.90178,-4.6540384
909,141.74654,-3.8420074
910,40.84437,-0.7401455
911,-19.378967,0.5603017
912,37.073856,-0.8759409
913,54.963543,-0.9919384
914,37.25405,-0.51752895
915,-41.589825,0.8609644
916,115.87172,-3.5064094
917,97.22884,-2.8025622
918,-17.731876,0.73112667
919,-65.78627,1.5331662
920,121.52354,-3.1863027
921,42.613586,-0.9887473
922,-14.842448,0.54910684
923,-37.162727,1.0143964
924,79.47397,-4.956786
925,83.097,-1.3898168
926,-62.85676,0.42197123
927,-40.389263,0.3299201
928,-45.08918,-0.11515995
929,69.10745,-1.5921781
930,29.177637,1.9852874
931,21.205338,-1.508943
932,-1.9442112,1.0278683
933,35.794727,-1.6348149
934,-131.53506,2.44417
935,-43.399223,0.6976616
936,-105.08872,1.9830204
937,54.483875,-3.063184
938,119.31161,-1.7677443
939,-63.404564,0.11090066
940,71.94722,-2.0078743
941,10.626467,-1.2110096
942,-8.010156,-0.39847022
943,-33.53566,0.21664825
944,55.371635,-0.37015778
945,15.047073,-0.86834365
946,11.833353,-1.5028166
947,5.8245597,-1.2016605
948,23.288874,0.0063600065
949,-11.116101,-2.2714443
950,-7.9455557,1.5704273
951,-115.774,1.6186539
952,-57.467052,-0.777663
953,-52.6027,0.059363604
954,106.83873,-2.410354
955,-107.297195,0.6298974
956,-129.9856,2.184074
957,103.97392,-3.4422622
958,31.0414,-3.5895023
959,-99.6307,1.0764616
960,6.2120295,-1.4447639
961,-74.979385,0.4979816
962,-58.742443,1.551132
963,6.2050896,-1.7832448
964,-97.67149,0.89167035
965,36.680656,-2.8245537
966,24.929258,-0.35304785
967,18.19963,-1.3951774
968,-48.394974,0.6709372
969,-82.26695,0.46836472
970,17.022198,-1.3559678
971,26.894192,-2.2150862
972,42.55201,-1.4171888
973,-10.897951,-0.74130714
974,92.4089,-3.2627823
975,-108.17924,0.8172616
976,-10.810324,-0.8755121
977,-68.63634,0.96220654
978,38.318,-2.1188035
979,49.163937,-1.5626268
980,39.082993,-1.6793102
981,-33.23508,0.021343231
982,54.88212,-0.082385525
983,-38.99012,0.43197957
984,-8.992205,-1.1172909
985,53.12594,-2.0225997
986,-81.05825,0.36862108
987,89.459145,-2.062429
988,-67.8469,0.6927524
989,-36.359375,0.8211335
990,-41.678272,0.61149573
991,-28.043768,-0.1362928
992,-194.19556,3.667986
993,27.945354,-2.3770812
994,55.396698,-2.2421277
995,-15.161044,-0.045438513
996,-13.627695,-0.7271052
997,51.00709,-2.4125323
998,77.0479,-3.3319676
999,-34.55275,-0.07982032
1000,46.90526,-1.644108
1001,-7.0032835,-0.8372243
1002,-53.111248,1.3142298
1003,-96.77624,1.7182655
1004,-95.48136,1.4836582
1005,21.036184,-0.63564926
1006,-156.6984,1.8325487
1007,145.67502,-5.8650923
1008,-39.913353,0.3811151
1009,-51.604565,0.5535503
1010,-64.34715,0.9435276
1011,-122.54716,1.4711697
