account_value,datadate,daily_return,Date
1152169.924435395,20171004,0.00019736788573165853,2017-10-04
1164305.583482538,20171005,0.010532872616936029,2017-10-05
1158697.6121356895,20171006,-0.004816580308817597,2017-10-06
1154304.4066256196,20171009,-0.0037915030324195964,2017-10-09
1155072.1497646729,20171010,0.0006651132358557188,2017-10-10
1156528.8867077474,20171011,0.0012611653249290367,2017-10-11
1154596.1608327336,20171012,-0.001671143624017546,2017-10-12
1154268.6743630946,20171013,-0.00028363724109636834,2017-10-13
1158668.7686654308,20171016,0.003812019159892932,2017-10-16
1153602.123079905,20171017,-0.004372816220257314,2017-10-17
1164687.4652311394,20171018,0.009609328840032516,2017-10-18
1165467.0074621395,20171019,0.0006693145193636951,2017-10-19
1172645.799838303,20171020,0.0061595843813679885,2017-10-20
1168482.1104289293,20171023,-0.0035506795060773477,2017-10-23
1174505.9727186214,20171024,0.005155288417278969,2017-10-24
1175746.951451046,20171025,0.0010565963573194725,2017-10-25
1174026.0385470921,20171026,-0.0014636762628471578,2017-10-26
1171007.0542646388,20171027,-0.002571479833777257,2017-10-27
1171929.4768424188,20171030,0.0007877173535553172,2017-10-30
1171622.2100647772,20171031,-0.00026218879524175787,2017-10-31
1174373.559842605,20171101,0.002348325043851407,2017-11-01
1174681.516922797,20171102,0.0002622309380273524,2017-11-02
1174789.5736902992,20171103,9.198813971744713e-05,2017-11-03
1174568.5398590001,20171106,-0.00018814759361940325,2017-11-06
1178254.6215702172,20171107,0.003138243181329825,2017-11-07
1179590.8375041285,20171108,0.0011340638173187312,2017-11-08
1172882.827309882,20171109,-0.005686726262167152,2017-11-09
1172471.803865215,20171110,-0.0003504386244700397,2017-11-10
1172677.5385180009,20171113,0.00017547087452984833,2017-11-13
1177269.8430179246,20171114,0.003916084643121431,2017-11-14
1168878.4863456872,20171115,-0.0071278107750778474,2017-11-15
1176134.5733678194,20171116,0.0062077342571487115,2017-11-16
1174150.6373673223,20171117,-0.0016868273796392108,2017-11-17
1179993.8350094957,20171120,0.004976531508150472,2017-11-20
1189501.6165195706,20171121,0.008057484054565744,2017-11-21
1186476.8937323634,20171122,-0.002542848824415578,2017-11-22
1186029.9148907345,20171124,-0.0003767278098629756,2017-11-24
1186140.0628734895,20171127,9.287116738976309e-05,2017-11-27
1200268.7716788985,20171128,0.01191150121949458,2017-11-28
1206099.713735328,20171129,0.004858030296225557,2017-11-29
1223114.034584714,20171130,0.014106894028431682,2017-11-30
