account_value,datadate,daily_return,Date
1083704.3765571262,20160929,-0.0068753608635557795,2016-09-29
1093431.994377766,20160930,0.00897626514303096,2016-09-30
1093431.994377766,20161003,0.0,2016-10-03
1080375.0383662998,20161004,-0.011941260250845742,2016-10-04
1087878.152042533,20161005,0.00694491580218215,2016-10-05
1088861.312627966,20161006,0.0009037414563268786,2016-10-06
1085416.090657533,20161007,-0.0031640594908437514,2016-10-07
1093847.747231025,20161010,0.007768133019277812,2016-10-10
1085250.6239478188,20161011,-0.00785952460474415,2016-10-11
1084888.7950651394,20161012,-0.0003334058278290364,2016-10-12
1081402.838349226,20161013,-0.0032131926624830998,2016-10-13
1083995.5074825578,20161014,0.002397505389656329,2016-10-14
1080922.9347311372,20161017,-0.002834488455174755,2016-10-17
1082427.001788043,20161018,0.0013914655786999575,2016-10-18
1086771.132005194,20161019,0.004013323956234549,2016-10-19
1080853.3032729959,20161020,-0.005445331181441304,2016-10-20
1082551.2607926028,20161021,0.0015709416943678889,2016-10-21
1085973.1902105953,20161024,0.0031609860354206987,2016-10-24
1082867.0050385182,20161025,-0.0028602779516818666,2016-10-25
1086909.0165164394,20161026,0.0037326942820437026,2016-10-26
1082742.1226777795,20161027,-0.003833709883109493,2016-10-27
1080347.0267135391,20161028,-0.0022120650098260697,2016-10-28
1078841.7602578285,20161031,-0.0013933175345423043,2016-10-31
1072331.2995860835,20161101,-0.0060346761791915116,2016-11-01
1065939.5275331144,20161102,-0.0059606318079461484,2016-11-02
1062019.0124127693,20161103,-0.003677990185257829,2016-11-03
1060895.1192990693,20161104,-0.001058260822606738,2016-11-04
1079788.2630916124,20161107,0.01780868197888008,2016-11-07
1085215.2109519232,20161108,0.0050259370710072915,2016-11-08
1111219.1704379374,20161109,0.023962030041215776,2016-11-09
1114822.0590464054,20161110,0.0032422844244561766,2016-11-10
1114415.705624456,20161111,-0.0003645007009431822,2016-11-11
1124439.8294217936,20161114,0.008994959194083219,2016-11-14
1126492.2137659756,20161115,0.0018252504851570261,2016-11-15
1124223.4695998807,20161116,-0.0020139900998606963,2016-11-16
1123082.7662022305,20161117,-0.0010146589432581399,2016-11-17
1123322.3448683636,20161118,0.00021332235997473248,2016-11-18
1129004.6575627371,20161121,0.005058488082545276,2016-11-21
1134609.6202768292,20161122,0.004964516910135552,2016-11-22
1141517.048632319,20161123,0.006087933886727015,2016-11-23
1144369.4616541478,20161125,0.0024987914330725225,2016-11-25
1144245.4752574645,20161128,-0.0001083447268018789,2016-11-28
1139677.8263333435,20161129,-0.003991843553581176,2016-11-29
1141075.866766895,20161130,0.001226697932738885,2016-11-30
1145312.6338112424,20161201,0.00371295824207718,2016-12-01
1140572.938296357,20161202,-0.004138342121585814,2016-12-02
1143906.936779044,20161205,0.002923090992906552,2016-12-05
1148187.8707644078,20161206,0.0037423796007547416,2016-12-06
1163000.0481734264,20161207,0.01290048239157704,2016-12-07
1165813.575704295,20161208,0.0024191981206598268,2016-12-08
1172909.9932912693,20161209,0.00608709465635382,2016-12-09
1174043.1016190387,20161212,0.0009660658825063617,2016-12-12
1179766.9174788878,20161213,0.004875303003744724,2016-12-13
1168743.3422301237,20161214,-0.009343858592272603,2016-12-14
1173446.4182229624,20161215,0.004024045162785317,2016-12-15
1170914.0894970093,20161216,-0.0021580267208007875,2016-12-16
1174462.3681620015,20161219,0.0030303492773893215,2016-12-19
1181048.3980660965,20161220,0.0056076976858798755,2016-12-20
1180332.161886663,20161221,-0.0006064410066567438,2016-12-21
1180842.0069982202,20161222,0.0004319505373320265,2016-12-22
1180870.6011648194,20161223,2.421506554628472e-05,2016-12-23
1181688.8443817392,20161227,0.0006929152238295266,2016-12-27
1172814.9115639415,20161228,-0.007509534222979397,2016-12-28
1172045.010796002,20161229,-0.0006564554733642369,2016-12-29
1167015.5434750177,20161230,-0.0042911895658074295,2016-12-30
1167015.5434750177,20170103,0.0,2017-01-03
1172653.4599470529,20170104,0.004831055167652032,2017-01-04
1172521.0631464405,20170105,-0.00011290360292659507,2017-01-05
1174709.6787158723,20170106,0.001866589554953224,2017-01-06
1172432.7313704805,20170109,-0.0019383064485183343,2017-01-09
1174091.4933982578,20170110,0.0014148035818126736,2017-01-10
1179452.082000052,20170111,0.004565733277122064,2017-01-11
1178833.0027494107,20170112,-0.0005248871574261571,2017-01-12
1176311.525685805,20170113,-0.0021389603597158358,2017-01-13
1177475.4712109098,20170117,0.0009894874781799512,2017-01-17
1178707.2953896872,20170118,0.0010461569764257383,2017-01-18
1173137.147682232,20170119,-0.004725641157259153,2017-01-19
1176381.2304687689,20170120,0.002765305653261496,2017-01-20
1173565.7364760868,20170123,-0.002393351678656175,2017-01-23
1186691.7915885027,20170124,0.011184763413279342,2017-01-24
1198411.2903324107,20170125,0.009875772990913134,2017-01-25
1201247.326966462,20170126,0.0023664969254959534,2017-01-26
1203743.711638153,20170127,0.0020781604384463304,2017-01-27
1195534.347322871,20170130,-0.00681986060314288,2017-01-30
1191410.7173825195,20170131,-0.0034491940357760376,2017-01-31
1203182.4759026458,20170201,0.009880520922279867,2017-02-01
1201907.3381261409,20170202,-0.0010598041461237218,2017-02-02
1207445.6032852759,20170203,0.004607896951331902,2017-02-03
1209315.2222844118,20170206,0.0015484084699541878,2017-02-06
1212382.3659086984,20170207,0.002536264794957832,2017-02-07
1215322.7391244923,20170208,0.002425285370750263,2017-02-08
1218426.6792034346,20170209,0.002554004775042973,2017-02-09
1225206.39349343,20170210,0.0055643186460982985,2017-02-10
1229223.8211248494,20170213,0.0032789803030366382,2017-02-13
1234419.3060923135,20170214,0.004226638695229434,2017-02-14
1234814.725941162,20170215,0.00032032863298314673,2017-02-15
1240808.4337021757,20170216,0.004853932849274489,2017-02-16
1244168.420502261,20170217,0.0027079013237041316,2017-02-17
1249416.984823301,20170221,0.0042185320207059895,2017-02-21
1263528.2624612178,20170222,0.011294289904272947,2017-02-22
1263169.7649102611,20170223,-0.0002837273701011833,2017-02-23
1267401.353021883,20170224,0.0033499757745725223,2017-02-24
1260086.55343486,20170227,-0.0057714942228696,2017-02-27
1258271.958541955,20170228,-0.0014400557548673865,2017-02-28
1276159.7487287037,20170301,0.014216155788353113,2017-03-01
1273205.340244264,20170302,-0.002315077314875902,2017-03-02
1271277.9600926088,20170303,-0.0015138014982607473,2017-03-03
1270589.4527070406,20170306,-0.00054158681828953,2017-03-06
1268041.3254919006,20170307,-0.002005468571859459,2017-03-07
1267581.61266779,20170308,-0.00036253773033168013,2017-03-08
1269948.160448741,20170309,0.0018669786286740209,2017-03-09
1273664.006228305,20170310,0.0029259822528906465,2017-03-10
1273951.7996035283,20170313,0.0002259570607445749,2017-03-13
1272743.327509858,20170314,-0.000948601111946723,2017-03-14
1282073.3676993342,20170315,0.007330653390837716,2017-03-15
1279810.8101745069,20170316,-0.0017647644681111352,2017-03-16
1280059.8127139402,20170317,0.00019456199108014438,2017-03-17
1286092.0052603683,20170320,0.004712430221240238,2017-03-20
1274482.247830361,20170321,-0.00902715931871223,2017-03-21
1268166.29930067,20170322,-0.004955697531639269,2017-03-22
1273346.9148077946,20170323,0.00408512314984355,2017-03-23
1271238.7534979205,20170324,-0.0016556064065167408,2017-03-24
1276882.6843480368,20170327,0.004439709562492844,2017-03-27
1287986.8750277802,20170328,0.008696328030646905,2017-03-28
1283760.7429175435,20170329,-0.0032811919066687567,2017-03-29
1282888.0355040224,20170330,-0.0006798053440532081,2017-03-30
1278248.6057079926,20170331,-0.003616394936762357,2017-03-31
1275684.079926322,20170403,-0.0020062809145410254,2017-04-03
1275684.079926322,20170404,0.0,2017-04-04
1278580.3320765018,20170405,0.002270352194366998,2017-04-05
1279291.9278462979,20170406,0.0005565514750569545,2017-04-06
1275801.4411732869,20170407,-0.0027284520421286818,2017-04-07
1275771.4454337822,20170410,-2.3511291441291604e-05,2017-04-10
1271211.1852661879,20170411,-0.0035745118641088425,2017-04-11
1271633.7063517757,20170412,0.00033237678403486015,2017-04-12
1262048.9193105379,20170413,-0.0075373804526901456,2017-04-13
1271538.4433701704,20170417,0.0075191412269635105,2017-04-17
1268277.250677267,20170418,-0.0025647613801275115,2017-04-18
1265462.7279962015,20170419,-0.002219169885419481,2017-04-19
1272768.542726889,20170420,0.005773235804626076,2017-04-20
1271295.665947145,20170421,-0.0011572228023394304,2017-04-21
1280439.188826118,20170424,0.007192286675625992,2017-04-24
1300352.2761565463,20170425,0.015551763413836461,2017-04-25
1296234.1280438174,20170426,-0.00316694805572304,2017-04-26
1289397.4425395615,20170427,-0.005274267477105576,2017-04-27
1287588.0019799077,20170428,-0.0014033225908142155,2017-04-28
1290960.3585835015,20170501,0.0026191270797866206,2017-05-01
1289669.4229472838,20170502,-0.0009999808496321538,2017-05-02
1289378.5954927737,20170503,-0.00022550542746491153,2017-05-03
1288677.7167248141,20170504,-0.0005435787211061083,2017-05-04
1289729.586574206,20170505,0.0008162396507211955,2017-05-05
1288457.8753238684,20170508,-0.0009860293689279986,2017-05-08
1287665.979817307,20170509,-0.000614607215126961,2017-05-09
1287665.979817307,20170510,0.0,2017-05-10
1287665.979817307,20170511,0.0,2017-05-11
1287105.7144698426,20170512,-0.0004351014597310243,2017-05-12
1286922.0707268564,20170515,-0.00014267961125624673,2017-05-15
1286922.0707268564,20170516,0.0,2017-05-16
1286922.0707268564,20170517,0.0,2017-05-17
1286922.0707268564,20170518,0.0,2017-05-18
1286922.0707268564,20170519,0.0,2017-05-19
1286922.0707268564,20170522,0.0,2017-05-22
1287241.583942492,20170523,0.00024827705026075897,2017-05-23
1288620.591321173,20170524,0.0010712887121446801,2017-05-24
1288259.1564745384,20170525,-0.00028048197356833615,2017-05-25
1287992.4267581787,20170526,-0.0002070466295691631,2017-05-26
1286037.9569291777,20170530,-0.001517454441809396,2017-05-30
1285502.613831848,20170531,-0.000416273170201098,2017-05-31
1291816.4478317695,20170601,0.004911568387326204,2017-06-01
1292337.350237838,20170602,0.0004032325234306633,2017-06-02
1293033.441916549,20170605,0.0005386300090939322,2017-06-05
1292667.7292059755,20170606,-0.00028283314160193473,2017-06-06
1293956.8200835832,20170607,0.0009972329690628445,2017-06-07
1293842.409686715,20170608,-8.841902225198428e-05,2017-06-08
1304761.755920068,20170609,0.00843947157057312,2017-06-09
1303886.0644302135,20170612,-0.0006711504884941988,2017-06-12
1309902.6222887032,20170613,0.004614327909945759,2017-06-13
1310928.007927571,20170614,0.0007827953173160651,2017-06-14
1306196.6972574713,20170615,-0.0036091308153369805,2017-06-15
1308613.9843827677,20170616,0.0018506302537526498,2017-06-16
1315882.7428885417,20170619,0.0055545474773466275,2017-06-19
1312643.376879952,20170620,-0.002461743666824723,2017-06-20
1303699.6021759154,20170621,-0.006813560226308524,2017-06-21
1302625.6787408877,20170622,-0.0008237506809354311,2017-06-22
1299910.4881895366,20170623,-0.0020843981472679074,2017-06-23
1302475.1189837756,20170626,0.001972928765126669,2017-06-26
1297515.2457248927,20170627,-0.003808036857358754,2017-06-27
1305119.3604840348,20170628,0.005860520548175652,2017-06-28
1296157.7918559518,20170629,-0.006866474361976627,2017-06-29
1301406.61066762,20170630,0.004049521473888262,2017-06-30
1312473.4854206752,20170703,0.008503779420159674,2017-07-03
1312473.4854206752,20170705,0.0,2017-07-05
1298847.3683642831,20170706,-0.010382013204651264,2017-07-06
1302231.4989143035,20170707,0.002605487474854229,2017-07-07
1302289.9360266605,20170710,4.4874595957589136e-05,2017-07-10
1300411.3974027438,20170711,-0.001442488782220197,2017-07-11
1311476.4666540436,20170712,0.008508899009497695,2017-07-12
1309299.185476148,20170713,-0.0016601755603365964,2017-07-13
